t_s,U1_mV,U2_mV,U3_mV
1.263205,274914.235,-288011.502,13097.267
1.263333,281691.320,-281691.320,-0.000
1.263462,288011.502,-274914.235,-13097.267
1.263590,293864.527,-267691.237,-26173.290
1.263718,299240.903,-260034.044,-39206.860
1.263846,304131.910,-251955.074,-52176.836
1.263974,308529.613,-243467.432,-65062.181
1.264103,312426.880,-234584.885,-77841.995
1.264231,315817.390,-225321.840,-90495.549
1.264359,318695.643,-215693.323,-103002.319
1.264487,321056.970,-205714.950,-115342.019
1.264615,322897.541,-195402.907,-127494.634
1.264744,324214.372,-184773.920,-139440.452
1.264872,325005.325,-173845.229,-151160.097
1.265000,325269.119,-162634.560,-162634.560
1.265128,325005.325,-151160.097,-173845.229
1.265256,324214.372,-139440.452,-184773.920
1.265385,322897.541,-127494.634,-195402.907
1.265513,321056.970,-115342.019,-205714.950
1.265641,318695.643,-103002.319,-215693.323
1.265769,315817.390,-90495.549,-225321.840
1.265897,312426.880,-77841.995,-234584.885
1.266026,308529.613,-65062.181,-243467.432
1.266154,304131.910,-52176.836,-251955.074
1.266282,299240.903,-39206.860,-260034.044
1.266410,293864.527,-26173.290,-267691.237
1.266538,288011.502,-13097.267,-274914.235
1.266667,281691.320,0.000,-281691.320
1.266795,274914.235,13097.267,-288011.502
1.266923,267691.237,26173.290,-293864.527
1.267051,260034.044,39206.860,-299240.903
1.267179,251955.074,52176.836,-304131.910
1.267308,243467.432,65062.181,-308529.613
1.267436,234584.885,77841.995,-312426.880
1.267564,225321.840,90495.549,-315817.390
1.267692,215693.323,103002.319,-318695.643
1.267821,205714.950,115342.019,-321056.970
1.267949,195402.907,127494.634,-322897.541
1.268077,184773.920,139440.452,-324214.372
1.268205,173845.229,151160.097,-325005.325
1.268333,162634.560,162634.560,-325269.119
1.268462,151160.097,173845.229,-325005.325
1.268590,139440.452,184773.920,-324214.372
1.268718,127494.634,195402.907,-322897.541
1.268846,115342.019,205714.950,-321056.970
1.268974,103002.319,215693.323,-318695.643
1.269103,90495.549,225321.840,-315817.390
1.269231,77841.995,234584.885,-312426.880
1.269359,65062.181,243467.432,-308529.613
1.269487,52176.836,251955.074,-304131.910
1.269615,39206.860,260034.044,-299240.903
1.269744,26173.290,267691.237,-293864.527
1.269872,13097.267,274914.235,-288011.502
1.270000,-0.000,281691.320,-281691.320
1.270128,-13097.267,288011.502,-274914.235
1.270256,-26173.290,293864.527,-267691.237
1.270385,-39206.860,299240.903,-260034.044
1.270513,-52176.836,304131.910,-251955.074
1.270641,-65062.181,308529.613,-243467.432
1.270769,-77841.995,312426.880,-234584.885
1.270897,-90495.549,315817.390,-225321.840
1.271026,-103002.319,318695.643,-215693.323
1.271154,-115342.019,321056.970,-205714.950
1.271282,-127494.634,322897.541,-195402.907
1.271410,-139440.452,324214.372,-184773.920
1.271538,-151160.097,325005.325,-173845.229
1.271667,-162634.560,325269.119,-162634.560
1.271795,-173845.229,325005.325,-151160.097
1.271923,-184773.920,324214.372,-139440.452
1.272051,-195402.907,322897.541,-127494.634
1.272179,-205714.950,321056.970,-115342.019
1.272308,-215693.323,318695.643,-103002.319
1.272436,-225321.840,315817.390,-90495.549
1.272564,-234584.885,312426.880,-77841.995
1.272692,-243467.432,308529.613,-65062.181
1.272821,-251955.074,304131.910,-52176.836
1.272949,-260034.044,299240.903,-39206.860
1.273077,-267691.237,293864.527,-26173.290
1.273205,-274914.235,288011.502,-13097.267
1.273333,-281691.320,281691.320,0.000
1.273462,-288011.502,274914.235,13097.267
1.273590,-293864.527,267691.237,26173.290
1.273718,-299240.903,260034.044,39206.860
1.273846,-304131.910,251955.074,52176.836
1.273974,-308529.613,243467.432,65062.181
1.274103,-312426.880,234584.885,77841.995
1.274231,-315817.390,225321.840,90495.549
1.274359,-318695.643,215693.323,103002.319
1.274487,-321056.970,205714.950,115342.019
1.274615,-322897.541,195402.907,127494.634
1.274744,-324214.372,184773.920,139440.452
1.274872,-325005.325,173845.229,151160.097
1.275000,-325269.119,162634.560,162634.560
1.275128,-325005.325,151160.097,173845.229
1.275256,-324214.372,139440.452,184773.920
1.275385,-322897.541,127494.634,195402.907
1.275513,-321056.970,115342.019,205714.950
1.275641,-318695.643,103002.319,215693.323
1.275769,-315817.390,90495.549,225321.840
1.275897,-312426.880,77841.995,234584.885
1.276026,-308529.613,65062.181,243467.432
1.276154,-304131.910,52176.836,251955.074
1.276282,-299240.903,39206.860,260034.044
1.276410,-293864.527,26173.290,267691.237
1.276538,-288011.502,13097.267,274914.235
1.276667,-281691.320,-0.000,281691.320
1.276795,-274914.235,-13097.267,288011.502
1.276923,-267691.237,-26173.290,293864.527
1.277051,-260034.044,-39206.860,299240.903
1.277179,-251955.074,-52176.836,304131.910
1.277308,-243467.432,-65062.181,308529.613
1.277436,-234584.885,-77841.995,312426.880
1.277564,-225321.840,-90495.549,315817.390
1.277692,-215693.323,-103002.319,318695.643
1.277821,-205714.950,-115342.019,321056.970
1.277949,-195402.907,-127494.634,322897.541
1.278077,-184773.920,-139440.452,324214.372
1.278205,-173845.229,-151160.097,325005.325
1.278333,-162634.560,-162634.560,325269.119
1.278462,-151160.097,-173845.229,325005.325
1.278590,-139440.452,-184773.920,324214.372
1.278718,-127494.634,-195402.907,322897.541
1.278846,-115342.019,-205714.950,321056.970
1.278974,-103002.319,-215693.323,318695.643
1.279103,-90495.549,-225321.840,315817.390
1.279231,-77841.995,-234584.885,312426.880
1.279359,-65062.181,-243467.432,308529.613
1.279487,-52176.836,-251955.074,304131.910
1.279615,-39206.860,-260034.044,299240.903
1.279744,-26173.290,-267691.237,293864.527
1.279872,-13097.267,-274914.235,288011.502
1.280000,0.000,-281691.320,281691.320
1.280128,13097.267,-288011.502,274914.235
1.280256,26173.290,-293864.527,267691.237
1.280385,39206.860,-299240.903,260034.044
1.280513,52176.836,-304131.910,251955.074
1.280641,65062.181,-308529.613,243467.432
1.280769,77841.995,-312426.880,234584.885
1.280897,90495.549,-315817.390,225321.840
1.281026,103002.319,-318695.643,215693.323
1.281154,115342.019,-321056.970,205714.950
1.281282,127494.634,-322897.541,195402.907
1.281410,139440.452,-324214.372,184773.920
1.281538,151160.097,-325005.325,173845.229
1.281667,162634.560,-325269.119,162634.560
1.281795,173845.229,-325005.325,151160.097
1.281923,184773.920,-324214.372,139440.452
1.282051,195402.907,-322897.541,127494.634
1.282179,205714.950,-321056.970,115342.019
1.282308,215693.323,-318695.643,103002.319
1.282436,225321.840,-315817.390,90495.549
1.282564,234584.885,-312426.880,77841.995
1.282692,243467.432,-308529.613,65062.181
1.282821,251955.074,-304131.910,52176.836
1.282949,260034.044,-299240.903,39206.860
1.283077,267691.237,-293864.527,26173.290
1.283205,274914.235,-288011.502,13097.267
1.283333,281691.320,-281691.320,-0.000
1.283462,288011.502,-274914.235,-13097.267
1.283590,293864.527,-267691.237,-26173.290
1.283718,299240.903,-260034.044,-39206.860
1.283846,304131.910,-251955.074,-52176.836
1.283974,308529.613,-243467.432,-65062.181
1.284103,312426.880,-234584.885,-77841.995
1.284231,315817.390,-225321.840,-90495.549
1.284359,318695.643,-215693.323,-103002.319
1.284487,321056.970,-205714.950,-115342.019
1.284615,322897.541,-195402.907,-127494.634
1.284744,324214.372,-184773.920,-139440.452
1.284872,325005.325,-173845.229,-151160.097
1.285000,325269.119,-162634.560,-162634.560
1.285128,325005.325,-151160.097,-173845.229
1.285256,324214.372,-139440.452,-184773.920
1.285385,322897.541,-127494.634,-195402.907
1.285513,321056.970,-115342.019,-205714.950
1.285641,318695.643,-103002.319,-215693.323
1.285769,315817.390,-90495.549,-225321.840
1.285897,312426.880,-77841.995,-234584.885
1.286026,308529.613,-65062.181,-243467.432
1.286154,304131.910,-52176.836,-251955.074
1.286282,299240.903,-39206.860,-260034.044
1.286410,293864.527,-26173.290,-267691.237
1.286538,288011.502,-13097.267,-274914.235
1.286667,281691.320,0.000,-281691.320
1.286795,274914.235,13097.267,-288011.502
1.286923,267691.237,26173.290,-293864.527
1.287051,260034.044,39206.860,-299240.903
1.287179,251955.074,52176.836,-304131.910
1.287308,243467.432,65062.181,-308529.613
1.287436,234584.885,77841.995,-312426.880
1.287564,225321.840,90495.549,-315817.390
1.287692,215693.323,103002.319,-318695.643
1.287821,205714.950,115342.019,-321056.970
1.287949,195402.907,127494.634,-322897.541
1.288077,184773.920,139440.452,-324214.372
1.288205,173845.229,151160.097,-325005.325
1.288333,162634.560,162634.560,-325269.119
1.288462,151160.097,173845.229,-325005.325
1.288590,139440.452,184773.920,-324214.372
1.288718,127494.634,195402.907,-322897.541
1.288846,115342.019,205714.950,-321056.970
1.288974,103002.319,215693.323,-318695.643
1.289103,90495.549,225321.840,-315817.390
1.289231,77841.995,234584.885,-312426.880
1.289359,65062.181,243467.432,-308529.613
1.289487,52176.836,251955.074,-304131.910
1.289615,39206.860,260034.044,-299240.903
1.289744,26173.290,267691.237,-293864.527
1.289872,13097.267,274914.235,-288011.502
1.290000,-0.000,281691.320,-281691.320
1.290128,-13097.267,288011.502,-274914.235
1.290256,-26173.290,293864.527,-267691.237
1.290385,-39206.860,299240.903,-260034.044
1.290513,-52176.836,304131.910,-251955.074
1.290641,-65062.181,308529.613,-243467.432
1.290769,-77841.995,312426.880,-234584.885
1.290897,-90495.549,315817.390,-225321.840
1.291026,-103002.319,318695.643,-215693.323
1.291154,-115342.019,321056.970,-205714.950
1.291282,-127494.634,322897.541,-195402.907
1.291410,-139440.452,324214.372,-184773.920
1.291538,-151160.097,325005.325,-173845.229
1.291667,-162634.560,325269.119,-162634.560
1.291795,-173845.229,325005.325,-151160.097
1.291923,-184773.920,324214.372,-139440.452
1.292051,-195402.907,322897.541,-127494.634
1.292179,-205714.950,321056.970,-115342.019
1.292308,-215693.323,318695.643,-103002.319
1.292436,-225321.840,315817.390,-90495.549
1.292564,-234584.885,312426.880,-77841.995
1.292692,-243467.432,308529.613,-65062.181
1.292821,-251955.074,304131.910,-52176.836
1.292949,-260034.044,299240.903,-39206.860
1.293077,-267691.237,293864.527,-26173.290
1.293205,-274914.235,288011.502,-13097.267
1.293333,-281691.320,281691.320,0.000
1.293462,-288011.502,274914.235,13097.267
1.293590,-293864.527,267691.237,26173.290
1.293718,-299240.903,260034.044,39206.860
1.293846,-304131.910,251955.074,52176.836
1.293974,-308529.613,243467.432,65062.181
1.294103,-312426.880,234584.885,77841.995
1.294231,-315817.390,225321.840,90495.549
1.294359,-318695.643,215693.323,103002.319
1.294487,-321056.970,205714.950,115342.019
1.294615,-322897.541,195402.907,127494.634
1.294744,-324214.372,184773.920,139440.452
1.294872,-325005.325,173845.229,151160.097
1.295000,-325269.119,162634.560,162634.560
1.295128,-325005.325,151160.097,173845.229
1.295256,-324214.372,139440.452,184773.920
1.295385,-322897.541,127494.634,195402.907
1.295513,-321056.970,115342.019,205714.950
1.295641,-318695.643,103002.319,215693.323
1.295769,-315817.390,90495.549,225321.840
1.295897,-312426.880,77841.995,234584.885
1.296026,-308529.613,65062.181,243467.432
1.296154,-304131.910,52176.836,251955.074
1.296282,-299240.903,39206.860,260034.044
1.296410,-293864.527,26173.290,267691.237
1.296538,-288011.502,13097.267,274914.235
1.296667,-281691.320,-0.000,281691.320
1.296795,-274914.235,-13097.267,288011.502
1.296923,-267691.237,-26173.290,293864.527
1.297051,-260034.044,-39206.860,299240.903
1.297179,-251955.074,-52176.836,304131.910
1.297308,-243467.432,-65062.181,308529.613
1.297436,-234584.885,-77841.995,312426.880
1.297564,-225321.840,-90495.549,315817.390
1.297692,-215693.323,-103002.319,318695.643
1.297821,-205714.950,-115342.019,321056.970
1.297949,-195402.907,-127494.634,322897.541
1.298077,-184773.920,-139440.452,324214.372
1.298205,-173845.229,-151160.097,325005.325
1.298333,-162634.560,-162634.560,325269.119
1.298462,-151160.097,-173845.229,325005.325
1.298590,-139440.452,-184773.920,324214.372
1.298718,-127494.634,-195402.907,322897.541
1.298846,-115342.019,-205714.950,321056.970
1.298974,-103002.319,-215693.323,318695.643
1.299103,-90495.549,-225321.840,315817.390
1.299231,-77841.995,-234584.885,312426.880
1.299359,-65062.181,-243467.432,308529.613
1.299487,-52176.836,-251955.074,304131.910
1.299615,-39206.860,-260034.044,299240.903
1.299744,-26173.290,-267691.237,293864.527
1.299872,-13097.267,-274914.235,288011.502
1.300000,0.000,-281691.320,281691.320
1.300128,13097.267,-288011.502,274914.235
1.300256,26173.290,-293864.527,267691.237
1.300385,39206.860,-299240.903,260034.044
1.300513,52176.836,-304131.910,251955.074
1.300641,65062.181,-308529.613,243467.432
1.300769,77841.995,-312426.880,234584.885
1.300897,90495.549,-315817.390,225321.840
1.301026,103002.319,-318695.643,215693.323
1.301154,115342.019,-321056.970,205714.950
1.301282,127494.634,-322897.541,195402.907
1.301410,139440.452,-324214.372,184773.920
1.301538,151160.097,-325005.325,173845.229
1.301667,162634.560,-325269.119,162634.560
1.301795,173845.229,-325005.325,151160.097
1.301923,184773.920,-324214.372,139440.452
1.302051,195402.907,-322897.541,127494.634
1.302179,205714.950,-321056.970,115342.019
1.302308,215693.323,-318695.643,103002.319
1.302436,225321.840,-315817.390,90495.549
1.302564,234584.885,-312426.880,77841.995
1.302692,243467.432,-308529.613,65062.181
1.302821,251955.074,-304131.910,52176.836
1.302949,260034.044,-299240.903,39206.860
1.303077,267691.237,-293864.527,26173.290
1.303205,274914.235,-288011.502,13097.267
1.303333,281691.320,-281691.320,-0.000
1.303462,288011.502,-274914.235,-13097.267
1.303590,293864.527,-267691.237,-26173.290
1.303718,299240.903,-260034.044,-39206.860
1.303846,304131.910,-251955.074,-52176.836
1.303974,308529.613,-243467.432,-65062.181
1.304103,312426.880,-234584.885,-77841.995
1.304231,315817.390,-225321.840,-90495.549
1.304359,318695.643,-215693.323,-103002.319
1.304487,321056.970,-205714.950,-115342.019
1.304615,322897.541,-195402.907,-127494.634
1.304744,324214.372,-184773.920,-139440.452
1.304872,325005.325,-173845.229,-151160.097
1.305000,325269.119,-162634.560,-162634.560
1.305128,325005.325,-151160.097,-173845.229
1.305256,324214.372,-139440.452,-184773.920
1.305385,322897.541,-127494.634,-195402.907
1.305513,321056.970,-115342.019,-205714.950
1.305641,318695.643,-103002.319,-215693.323
1.305769,315817.390,-90495.549,-225321.840
1.305897,312426.880,-77841.995,-234584.885
1.306026,308529.613,-65062.181,-243467.432
1.306154,304131.910,-52176.836,-251955.074
1.306282,299240.903,-39206.860,-260034.044
1.306410,293864.527,-26173.290,-267691.237
1.306538,288011.502,-13097.267,-274914.235
1.306667,281691.320,0.000,-281691.320
1.306795,274914.235,13097.267,-288011.502
1.306923,267691.237,26173.290,-293864.527
1.307051,260034.044,39206.860,-299240.903
1.307179,251955.074,52176.836,-304131.910
1.307308,243467.432,65062.181,-308529.613
1.307436,234584.885,77841.995,-312426.880
1.307564,225321.840,90495.549,-315817.390
1.307692,215693.323,103002.319,-318695.643
1.307821,205714.950,115342.019,-321056.970
1.307949,195402.907,127494.634,-322897.541
1.308077,184773.920,139440.452,-324214.372
1.308205,173845.229,151160.097,-325005.325
1.308333,162634.560,162634.560,-325269.119
1.308462,151160.097,173845.229,-325005.325
1.308590,139440.452,184773.920,-324214.372
1.308718,127494.634,195402.907,-322897.541
1.308846,115342.019,205714.950,-321056.970
1.308974,103002.319,215693.323,-318695.643
1.309103,90495.549,225321.840,-315817.390
1.309231,77841.995,234584.885,-312426.880
1.309359,65062.181,243467.432,-308529.613
1.309487,52176.836,251955.074,-304131.910
1.309615,39206.860,260034.044,-299240.903
1.309744,26173.290,267691.237,-293864.527
1.309872,13097.267,274914.235,-288011.502
1.310000,-0.000,281691.320,-281691.320
1.310128,-13097.267,288011.502,-274914.235
1.310256,-26173.290,293864.527,-267691.237
1.310385,-39206.860,299240.903,-260034.044
1.310513,-52176.836,304131.910,-251955.074
1.310641,-65062.181,308529.613,-243467.432
1.310769,-77841.995,312426.880,-234584.885
1.310897,-90495.549,315817.390,-225321.840
1.311026,-103002.319,318695.643,-215693.323
1.311154,-115342.019,321056.970,-205714.950
1.311282,-127494.634,322897.541,-195402.907
1.311410,-139440.452,324214.372,-184773.920
1.311538,-151160.097,325005.325,-173845.229
1.311667,-162634.560,325269.119,-162634.560
1.311795,-173845.229,325005.325,-151160.097
1.311923,-184773.920,324214.372,-139440.452
1.312051,-195402.907,322897.541,-127494.634
1.312179,-205714.950,321056.970,-115342.019
1.312308,-215693.323,318695.643,-103002.319
1.312436,-225321.840,315817.390,-90495.549
1.312564,-234584.885,312426.880,-77841.995
1.312692,-243467.432,308529.613,-65062.181
1.312821,-251955.074,304131.910,-52176.836
1.312949,-260034.044,299240.903,-39206.860
1.313077,-267691.237,293864.527,-26173.290
1.313205,-274914.235,288011.502,-13097.267
1.313333,-281691.320,281691.320,0.000
1.313462,-288011.502,274914.235,13097.267
1.313590,-293864.527,267691.237,26173.290
1.313718,-299240.903,260034.044,39206.860
1.313846,-304131.910,251955.074,52176.836
1.313974,-308529.613,243467.432,65062.181
1.314103,-312426.880,234584.885,77841.995
1.314231,-315817.390,225321.840,90495.549
1.314359,-318695.643,215693.323,103002.319
1.314487,-321056.970,205714.950,115342.019
1.314615,-322897.541,195402.907,127494.634
