t_s,U1_mV,U2_mV,U3_mV
1.645128,325005.325,-151160.097,-173845.229
1.645256,324214.372,-139440.452,-184773.920
1.645385,322897.541,-127494.634,-195402.907
1.645513,321056.970,-115342.019,-205714.950
1.645641,318695.643,-103002.319,-215693.323
1.645769,315817.390,-90495.549,-225321.840
1.645897,312426.880,-77841.995,-234584.885
1.646026,308529.613,-65062.181,-243467.432
1.646154,304131.910,-52176.836,-251955.074
1.646282,299240.903,-39206.860,-260034.044
1.646410,293864.527,-26173.290,-267691.237
1.646538,288011.502,-13097.267,-274914.235
1.646667,281691.320,0.000,-281691.320
1.646795,274914.235,13097.267,-288011.502
1.646923,267691.237,26173.290,-293864.527
1.647051,260034.044,39206.860,-299240.903
1.647179,251955.074,52176.836,-304131.910
1.647308,243467.432,65062.181,-308529.613
1.647436,234584.885,77841.995,-312426.880
1.647564,225321.840,90495.550,-315817.390
1.647692,215693.323,103002.319,-318695.643
1.647821,205714.950,115342.019,-321056.970
1.647949,195402.907,127494.634,-322897.541
1.648077,184773.920,139440.452,-324214.372
1.648205,173845.229,151160.097,-325005.325
1.648333,162634.560,162634.560,-325269.119
1.648462,151160.097,173845.229,-325005.325
1.648590,139440.452,184773.920,-324214.372
1.648718,127494.634,195402.907,-322897.541
1.648846,115342.019,205714.950,-321056.970
1.648974,103002.319,215693.323,-318695.643
1.649103,90495.549,225321.840,-315817.390
1.649231,77841.995,234584.885,-312426.880
1.649359,65062.181,243467.432,-308529.613
1.649487,52176.836,251955.074,-304131.910
1.649615,39206.860,260034.044,-299240.903
1.649744,26173.290,267691.237,-293864.527
1.649872,13097.267,274914.235,-288011.502
1.650000,-0.000,281691.320,-281691.320
1.650128,-13097.267,288011.502,-274914.235
1.650256,-26173.290,293864.527,-267691.237
1.650385,-39206.860,299240.903,-260034.044
1.650513,-52176.836,304131.910,-251955.074
1.650641,-65062.181,308529.613,-243467.432
1.650769,-77841.995,312426.880,-234584.885
1.650897,-90495.550,315817.390,-225321.840
1.651026,-103002.320,318695.643,-215693.323
1.651154,-115342.019,321056.970,-205714.950
1.651282,-127494.634,322897.541,-195402.907
1.651410,-139440.452,324214.372,-184773.920
1.651538,-151160.097,325005.325,-173845.229
1.651667,-162634.560,325269.119,-162634.560
1.651795,-173845.229,325005.325,-151160.097
1.651923,-184773.920,324214.372,-139440.452
1.652051,-195402.907,322897.541,-127494.634
1.652179,-205714.950,321056.970,-115342.019
1.652308,-215693.323,318695.643,-103002.319
1.652436,-225321.840,315817.390,-90495.549
1.652564,-234584.885,312426.880,-77841.995
1.652692,-243467.432,308529.613,-65062.181
1.652821,-251955.074,304131.910,-52176.836
1.652949,-260034.044,299240.903,-39206.860
1.653077,-267691.237,293864.527,-26173.290
1.653205,-274914.235,288011.502,-13097.267
1.653333,-281691.320,281691.320,0.000
1.653462,-288011.502,274914.235,13097.267
1.653590,-293864.527,267691.237,26173.290
1.653718,-299240.903,260034.044,39206.860
1.653846,-304131.910,251955.074,52176.836
1.653974,-308529.613,243467.432,65062.181
1.654103,-312426.880,234584.885,77841.995
1.654231,-315817.390,225321.840,90495.550
1.654359,-318695.643,215693.323,103002.320
1.654487,-321056.970,205714.950,115342.019
1.654615,-322897.541,195402.907,127494.634
1.654744,-324214.372,184773.920,139440.452
1.654872,-325005.325,173845.229,151160.097
1.655000,-325269.119,162634.560,162634.560
1.655128,-325005.325,151160.097,173845.229
1.655256,-324214.372,139440.452,184773.920
1.655385,-322897.541,127494.634,195402.907
1.655513,-321056.970,115342.019,205714.950
1.655641,-318695.643,103002.319,215693.323
1.655769,-315817.390,90495.549,225321.840
1.655897,-312426.880,77841.995,234584.885
1.656026,-308529.613,65062.181,243467.432
1.656154,-304131.910,52176.836,251955.074
1.656282,-299240.903,39206.860,260034.044
1.656410,-293864.527,26173.290,267691.237
1.656538,-288011.502,13097.267,274914.235
1.656667,-281691.320,-0.000,281691.320
1.656795,-274914.235,-13097.267,288011.502
1.656923,-267691.237,-26173.290,293864.527
1.657051,-260034.044,-39206.860,299240.903
1.657179,-251955.074,-52176.836,304131.910
1.657308,-243467.432,-65062.181,308529.613
1.657436,-234584.885,-77841.995,312426.880
1.657564,-225321.840,-90495.550,315817.390
1.657692,-215693.323,-103002.320,318695.643
1.657821,-205714.950,-115342.019,321056.970
1.657949,-195402.907,-127494.634,322897.541
1.658077,-184773.920,-139440.452,324214.372
1.658205,-173845.229,-151160.097,325005.325
1.658333,-162634.560,-162634.560,325269.119
1.658462,-151160.097,-173845.229,325005.325
1.658590,-139440.452,-184773.920,324214.372
1.658718,-127494.634,-195402.907,322897.541
1.658846,-115342.019,-205714.950,321056.970
1.658974,-103002.319,-215693.323,318695.643
1.659103,-90495.549,-225321.840,315817.390
1.659231,-77841.995,-234584.885,312426.880
1.659359,-65062.181,-243467.432,308529.613
1.659487,-52176.836,-251955.074,304131.910
1.659615,-39206.860,-260034.044,299240.903
1.659744,-26173.290,-267691.237,293864.527
1.659872,-13097.267,-274914.235,288011.502
1.660000,0.000,-281691.320,281691.320
1.660128,13097.267,-288011.502,274914.235
1.660256,26173.290,-293864.527,267691.237
1.660385,39206.860,-299240.903,260034.044
1.660513,52176.836,-304131.910,251955.074
1.660641,65062.181,-308529.613,243467.432
1.660769,77841.995,-312426.880,234584.885
1.660897,90495.550,-315817.390,225321.840
1.661026,103002.320,-318695.643,215693.323
1.661154,115342.019,-321056.970,205714.950
1.661282,127494.634,-322897.541,195402.907
1.661410,139440.452,-324214.372,184773.920
1.661538,151160.097,-325005.325,173845.229
1.661667,162634.560,-325269.119,162634.560
1.661795,173845.229,-325005.325,151160.097
1.661923,184773.920,-324214.372,139440.452
1.662051,195402.907,-322897.541,127494.634
1.662179,205714.950,-321056.970,115342.019
1.662308,215693.323,-318695.643,103002.319
1.662436,225321.840,-315817.390,90495.549
1.662564,234584.885,-312426.880,77841.995
1.662692,243467.432,-308529.613,65062.181
1.662821,251955.074,-304131.910,52176.836
1.662949,260034.044,-299240.903,39206.860
1.663077,267691.237,-293864.527,26173.290
1.663205,274914.235,-288011.502,13097.267
1.663333,281691.320,-281691.320,-0.000
1.663462,288011.502,-274914.235,-13097.267
1.663590,293864.527,-267691.237,-26173.290
1.663718,299240.903,-260034.044,-39206.860
1.663846,304131.910,-251955.074,-52176.836
1.663974,308529.613,-243467.432,-65062.181
1.664103,312426.880,-234584.885,-77841.995
1.664231,315817.390,-225321.840,-90495.550
1.664359,318695.643,-215693.323,-103002.320
1.664487,321056.970,-205714.950,-115342.019
1.664615,322897.541,-195402.907,-127494.634
1.664744,324214.372,-184773.920,-139440.452
1.664872,325005.325,-173845.229,-151160.097
1.665000,325269.119,-162634.560,-162634.560
1.665128,325005.325,-151160.097,-173845.229
1.665256,324214.372,-139440.452,-184773.920
1.665385,322897.541,-127494.634,-195402.907
1.665513,321056.970,-115342.019,-205714.950
1.665641,318695.643,-103002.319,-215693.323
1.665769,315817.390,-90495.549,-225321.840
1.665897,312426.880,-77841.995,-234584.885
1.666026,308529.613,-65062.181,-243467.432
1.666154,304131.910,-52176.836,-251955.074
1.666282,299240.903,-39206.860,-260034.044
1.666410,293864.527,-26173.290,-267691.237
1.666538,288011.502,-13097.267,-274914.235
1.666667,281691.320,0.000,-281691.320
1.666795,274914.235,13097.267,-288011.502
1.666923,267691.237,26173.290,-293864.527
1.667051,260034.044,39206.860,-299240.903
1.667179,251955.074,52176.836,-304131.910
1.667308,243467.432,65062.181,-308529.613
1.667436,234584.885,77841.995,-312426.880
1.667564,225321.840,90495.550,-315817.390
1.667692,215693.323,103002.320,-318695.643
1.667821,205714.950,115342.019,-321056.970
1.667949,195402.907,127494.634,-322897.541
1.668077,184773.920,139440.452,-324214.372
1.668205,173845.229,151160.097,-325005.325
1.668333,162634.560,162634.560,-325269.119
1.668462,151160.097,173845.229,-325005.325
1.668590,139440.452,184773.920,-324214.372
1.668718,127494.634,195402.907,-322897.541
1.668846,115342.019,205714.950,-321056.970
1.668974,103002.319,215693.323,-318695.643
1.669103,90495.549,225321.840,-315817.390
1.669231,77841.995,234584.885,-312426.880
1.669359,65062.181,243467.432,-308529.613
1.669487,52176.836,251955.074,-304131.910
1.669615,39206.860,260034.044,-299240.903
1.669744,26173.290,267691.237,-293864.527
1.669872,13097.267,274914.235,-288011.502
1.670000,-0.000,281691.320,-281691.320
1.670128,-13097.267,288011.502,-274914.235
1.670256,-26173.290,293864.527,-267691.237
1.670385,-39206.860,299240.903,-260034.044
1.670513,-52176.836,304131.910,-251955.074
1.670641,-65062.181,308529.613,-243467.432
1.670769,-77841.995,312426.880,-234584.885
1.670897,-90495.550,315817.390,-225321.840
1.671026,-103002.320,318695.643,-215693.323
1.671154,-115342.019,321056.970,-205714.950
1.671282,-127494.634,322897.541,-195402.907
1.671410,-139440.452,324214.372,-184773.920
1.671538,-151160.097,325005.325,-173845.229
1.671667,-162634.560,325269.119,-162634.560
1.671795,-173845.229,325005.325,-151160.097
1.671923,-184773.920,324214.372,-139440.452
1.672051,-195402.907,322897.541,-127494.634
1.672179,-205714.950,321056.970,-115342.019
1.672308,-215693.323,318695.643,-103002.319
1.672436,-225321.840,315817.390,-90495.549
1.672564,-234584.885,312426.880,-77841.995
1.672692,-243467.432,308529.613,-65062.181
1.672821,-251955.074,304131.910,-52176.836
1.672949,-260034.044,299240.903,-39206.860
1.673077,-267691.237,293864.527,-26173.290
1.673205,-274914.235,288011.502,-13097.267
1.673333,-281691.320,281691.320,0.000
1.673462,-288011.502,274914.235,13097.267
1.673590,-293864.527,267691.237,26173.290
1.673718,-299240.903,260034.044,39206.860
1.673846,-304131.910,251955.074,52176.836
1.673974,-308529.613,243467.432,65062.181
1.674103,-312426.880,234584.885,77841.995
1.674231,-315817.390,225321.840,90495.550
1.674359,-318695.643,215693.323,103002.320
1.674487,-321056.970,205714.950,115342.019
1.674615,-322897.541,195402.907,127494.634
1.674744,-324214.372,184773.920,139440.452
1.674872,-325005.325,173845.229,151160.097
1.675000,-325269.119,162634.560,162634.560
1.675128,-325005.325,151160.097,173845.229
1.675256,-324214.372,139440.452,184773.920
1.675385,-322897.541,127494.634,195402.907
1.675513,-321056.970,115342.019,205714.950
1.675641,-318695.643,103002.319,215693.323
1.675769,-315817.390,90495.549,225321.840
1.675897,-312426.880,77841.995,234584.885
1.676026,-308529.613,65062.181,243467.432
1.676154,-304131.910,52176.836,251955.074
1.676282,-299240.903,39206.860,260034.044
1.676410,-293864.527,26173.290,267691.237
1.676538,-288011.502,13097.267,274914.235
1.676667,-281691.320,-0.000,281691.320
1.676795,-274914.235,-13097.267,288011.502
1.676923,-267691.237,-26173.290,293864.527
1.677051,-260034.044,-39206.860,299240.903
1.677179,-251955.074,-52176.836,304131.910
1.677308,-243467.432,-65062.181,308529.613
1.677436,-234584.885,-77841.995,312426.880
1.677564,-225321.840,-90495.550,315817.390
1.677692,-215693.323,-103002.320,318695.643
1.677821,-205714.950,-115342.019,321056.970
1.677949,-195402.907,-127494.634,322897.541
1.678077,-184773.920,-139440.452,324214.372
1.678205,-173845.229,-151160.097,325005.325
1.678333,-162634.560,-162634.560,325269.119
1.678462,-151160.097,-173845.229,325005.325
1.678590,-139440.452,-184773.920,324214.372
1.678718,-127494.634,-195402.907,322897.541
1.678846,-115342.019,-205714.950,321056.970
1.678974,-103002.319,-215693.323,318695.643
1.679103,-90495.549,-225321.840,315817.390
1.679231,-77841.995,-234584.885,312426.880
1.679359,-65062.181,-243467.432,308529.613
1.679487,-52176.836,-251955.074,304131.910
1.679615,-39206.860,-260034.044,299240.903
1.679744,-26173.290,-267691.237,293864.527
1.679872,-13097.267,-274914.235,288011.502
1.680000,0.000,-281691.320,281691.320
1.680128,13097.267,-288011.502,274914.235
1.680256,26173.290,-293864.527,267691.237
1.680385,39206.860,-299240.903,260034.044
1.680513,52176.836,-304131.910,251955.074
1.680641,65062.181,-308529.613,243467.432
1.680769,77841.995,-312426.880,234584.885
1.680897,90495.550,-315817.390,225321.840
1.681026,103002.320,-318695.643,215693.323
1.681154,115342.019,-321056.970,205714.950
1.681282,127494.634,-322897.541,195402.907
1.681410,139440.452,-324214.372,184773.920
1.681538,151160.097,-325005.325,173845.229
1.681667,162634.560,-325269.119,162634.560
1.681795,173845.229,-325005.325,151160.097
1.681923,184773.920,-324214.372,139440.452
1.682051,195402.907,-322897.541,127494.634
1.682179,205714.950,-321056.970,115342.019
1.682308,215693.323,-318695.643,103002.319
1.682436,225321.840,-315817.390,90495.549
1.682564,234584.885,-312426.880,77841.995
1.682692,243467.432,-308529.613,65062.181
1.682821,251955.074,-304131.910,52176.836
1.682949,260034.044,-299240.903,39206.860
1.683077,267691.237,-293864.527,26173.290
1.683205,274914.235,-288011.502,13097.267
1.683333,281691.320,-281691.320,-0.000
1.683462,288011.502,-274914.235,-13097.267
1.683590,293864.527,-267691.237,-26173.290
1.683718,299240.903,-260034.044,-39206.860
1.683846,304131.910,-251955.074,-52176.836
1.683974,308529.613,-243467.432,-65062.181
1.684103,312426.880,-234584.885,-77841.995
1.684231,315817.390,-225321.840,-90495.550
1.684359,318695.643,-215693.323,-103002.320
1.684487,321056.970,-205714.950,-115342.019
1.684615,322897.541,-195402.907,-127494.634
1.684744,324214.372,-184773.920,-139440.452
1.684872,325005.325,-173845.229,-151160.097
1.685000,325269.119,-162634.560,-162634.560
1.685128,325005.325,-151160.097,-173845.229
1.685256,324214.372,-139440.452,-184773.920
1.685385,322897.541,-127494.634,-195402.907
1.685513,321056.970,-115342.019,-205714.950
1.685641,318695.643,-103002.319,-215693.323
1.685769,315817.390,-90495.549,-225321.840
1.685897,312426.880,-77841.995,-234584.885
1.686026,308529.613,-65062.181,-243467.432
1.686154,304131.910,-52176.836,-251955.074
1.686282,299240.903,-39206.860,-260034.044
1.686410,293864.527,-26173.290,-267691.237
1.686538,288011.502,-13097.267,-274914.235
1.686667,281691.320,0.000,-281691.320
1.686795,274914.235,13097.267,-288011.502
1.686923,267691.237,26173.290,-293864.527
1.687051,260034.044,39206.860,-299240.903
1.687179,251955.074,52176.836,-304131.910
1.687308,243467.432,65062.181,-308529.613
1.687436,234584.885,77841.995,-312426.880
1.687564,225321.840,90495.550,-315817.390
1.687692,215693.323,103002.320,-318695.643
1.687821,205714.950,115342.019,-321056.970
1.687949,195402.907,127494.634,-322897.541
1.688077,184773.920,139440.452,-324214.372
1.688205,173845.229,151160.097,-325005.325
1.688333,162634.560,162634.560,-325269.119
1.688462,151160.097,173845.229,-325005.325
1.688590,139440.452,184773.920,-324214.372
1.688718,127494.634,195402.907,-322897.541
1.688846,115342.019,205714.950,-321056.970
1.688974,103002.319,215693.323,-318695.643
1.689103,90495.549,225321.840,-315817.390
1.689231,77841.995,234584.885,-312426.880
1.689359,65062.181,243467.432,-308529.613
1.689487,52176.836,251955.074,-304131.910
1.689615,39206.860,260034.044,-299240.903
1.689744,26173.290,267691.237,-293864.527
1.689872,13097.267,274914.235,-288011.502
1.690000,-0.000,281691.320,-281691.320
1.690128,-13097.267,288011.502,-274914.235
1.690256,-26173.290,293864.527,-267691.237
1.690385,-39206.860,299240.903,-260034.044
1.690513,-52176.836,304131.910,-251955.074
1.690641,-65062.181,308529.613,-243467.432
1.690769,-77841.995,312426.880,-234584.885
1.690897,-90495.550,315817.390,-225321.840
1.691026,-103002.320,318695.643,-215693.323
1.691154,-115342.019,321056.970,-205714.950
1.691282,-127494.634,322897.541,-195402.907
1.691410,-139440.452,324214.372,-184773.920
1.691538,-151160.097,325005.325,-173845.229
1.691667,-162634.560,325269.119,-162634.560
1.691795,-173845.229,325005.325,-151160.097
1.691923,-184773.920,324214.372,-139440.452
1.692051,-195402.907,322897.541,-127494.634
1.692179,-205714.950,321056.970,-115342.019
1.692308,-215693.323,318695.643,-103002.319
1.692436,-225321.840,315817.390,-90495.549
1.692564,-234584.885,312426.880,-77841.995
1.692692,-243467.432,308529.613,-65062.181
1.692821,-251955.074,304131.910,-52176.836
1.692949,-260034.044,299240.903,-39206.860
1.693077,-267691.237,293864.527,-26173.290
1.693205,-274914.235,288011.502,-13097.267
1.693333,-281691.320,281691.320,0.000
1.693462,-288011.502,274914.235,13097.267
1.693590,-293864.527,267691.237,26173.290
1.693718,-299240.903,260034.044,39206.860
1.693846,-304131.910,251955.074,52176.836
1.693974,-308529.613,243467.432,65062.181
1.694103,-312426.880,234584.885,77841.995
1.694231,-315817.390,225321.840,90495.550
1.694359,-318695.643,215693.323,103002.320
1.694487,-321056.970,205714.950,115342.019
1.694615,-322897.541,195402.907,127494.634
1.694744,-324214.372,184773.920,139440.452
1.694872,-325005.325,173845.229,151160.097
1.695000,-325269.119,162634.560,162634.560
1.695128,-325005.325,151160.097,173845.229
1.695256,-324214.372,139440.452,184773.920
1.695385,-322897.541,127494.634,195402.907
1.695513,-321056.970,115342.019,205714.950
1.695641,-318695.643,103002.319,215693.323
1.695769,-315817.390,90495.549,225321.840
1.695897,-312426.880,77841.995,234584.885
1.696026,-308529.613,65062.181,243467.432
1.696154,-304131.910,52176.836,251955.074
1.696282,-299240.903,39206.860,260034.044
1.696410,-293864.527,26173.290,267691.237
1.696538,-288011.502,13097.267,274914.235
